PubMedId	Entity	EntityType	NormalizedID	title/abs	Start	End 
16443219	cell membrane	Location	GO:0005886 cell membrane	abs	505	518
16731587	plasma membrane	Location	GO:0005886	abs	82	97
16731587	cell boundary	Location	GO:0005886	abs	762	775
16731587	cell boundary	Location	GO:0005886	abs	904	917
10207082	plasma membrane	Location	GO:0005886	title	52	67
10207082	plasma membrane	Location	GO:0005886	abs	1162	1177
10207082	membrane	Location	GO:0005886	abs	1235	1243
17317660	plasma membrane	Location	GO:0005886	abs	218	233
17317660	membrane	Location	GO:0005886	abs	890	898
18663142	microtubule	Location	GO:0005874 centrosome	abs	166	177
18663142	microtubule	Location	GO:0005874 centrosome	abs	292	303
18663142	microtubule	Location	GO:0005874 centrosome	abs	642	653
22984069	microtubules	Location	GO:0005874 centrosome	abs	548	560
22984069	microtubules	Location	GO:0005874 centrosome	abs	583	595
22984069	microtubules	Location	GO:0005874 centrosome	abs	736	748
18663142	microtubules	Location	GO:0005874	abs	45	57
18663142	microtubules	Location	GO:0005874	abs	700	712
22984069	microtubule	Location	GO:0005874	title	46	57
14654843	cytoskeleton	Location	GO:0005856	abs	107	119
7542657	Cytoskeleton	Location	GO:0005856	abs	199	211
18182439	cytosol	Location	GO:0005829 cytosol	abs	873	880
16443219	cytosol	Location	GO:0005829 cytosol	abs	523	530
20124190	cytosol	Location	GO:0005829	abs	420	427
18663142	spindle	Location	GO:0005819 spindle	title	11	18
18663142	spindle	Location	GO:0005819 spindle	abs	204	211
18663142	spindle	Location	GO:0005819 spindle	abs	227	234
18663142	spindle	Location	GO:0005819 spindle	abs	347	354
18663142	spindle	Location	GO:0005819 spindle	abs	672	679
18663142	spindle	Location	GO:0005819 spindle	abs	909	916
18663142	spindle	Location	GO:0005819 spindle	abs	945	952
18663142	spindles	Location	GO:0005819	abs	20	28
18663142	spindles	Location	GO:0005819	abs	554	562
18663142	spindles	Location	GO:0005819	abs	1034	1042
14654843	spindle	Location	GO:0005819	abs	265	272
16541025	spindle	Location	GO:0005819	abs	358	365
21937712	spindle pole bodies	Location	GO:0005816 spindle pole body	abs	675	694
18663142	centrosomes	Location	GO:0005815	abs	110	121
18663142	centrosomes	Location	GO:0005815	abs	839	850
14654843	centrosome	Location	GO:0005815	title	40	50
14654843	centrosome	Location	GO:0005815	abs	4	14
14654843	microtubule-organizing centre	Location	GO:0005815	abs	28	57
14654843	centrosomes	Location	GO:0005815	abs	601	612
14654843	centrosomal	Location	GO:0005815	abs	744	755
14654843	centrosomal	Location	GO:0005815	abs	818	829
14654843	centrosomal	Location	GO:0005815	abs	991	1002
10515935	lipid particle	Location	GO:0005811 lipid droplet	title	45	59
10515935	lipid particle	Location	GO:0005811 lipid droplet	abs	186	200
10515935	lipid particle	Location	GO:0005811 lipid droplet	abs	359	373
10515935	lipid particle	Location	GO:0005811 lipid droplet	abs	491	505
10515935	lipid particle	Location	GO:0005811 lipid droplet	abs	742	756
10515935	lipid particle	Location	GO:0005811 lipid droplet	abs	823	837
12682047	lipid particles	Location	GO:0005811 lipid droplet	title	63	78
12682047	lipid particles	Location	GO:0005811 lipid droplet	abs	227	242
12682047	lipid particles	Location	GO:0005811 lipid droplet	abs	691	706
12682047	lipid particles	Location	GO:0005811 lipid droplet	abs	1215	1230
10515935	Lipid particles	Location	GO:0005811	abs	0	15
12682047	lipid particle	Location	GO:0005811	abs	589	603
23543752	trans-Golgi network	Location	GO:0005802	abs	442	461
23543752	TGN	Location	GO:0005802	abs	463	466
18182439	Golgi stacks	Location	GO:0005795 golgi stack	abs	274	286
22253225	cis-Golgi stacks	Location	GO:0005795 golgi stack	abs	1139	1155
18182439	Golgi apparatus	Location	GO:0005794 golgi apparatus	abs	148	163
18182439	Golgi	Location	GO:0005794 golgi apparatus	abs	769	774
18182439	Golgi	Location	GO:0005794 golgi apparatus	abs	802	807
18182439	Golgi	Location	GO:0005794 golgi apparatus	abs	1014	1019
23345592	Golgi	Location	GO:0005794 golgi apparatus	title	40	45
23345592	Golgi	Location	GO:0005794 golgi apparatus	abs	105	110
23345592	Golgi	Location	GO:0005794 golgi apparatus	abs	715	720
23345592	Golgi	Location	GO:0005794 golgi apparatus	abs	905	910
23345592	Golgi	Location	GO:0005794 golgi apparatus	abs	1167	1172
20427278	Golgi	Location	GO:0005794 golgi apparatus	abs	468	473
20427278	Golgi	Location	GO:0005794 golgi apparatus	abs	630	635
20427278	Golgi	Location	GO:0005794 golgi apparatus	abs	918	923
20427278	Golgi	Location	GO:0005794 golgi apparatus	abs	1141	1146
20427278	Golgi	Location	GO:0005794 golgi apparatus	abs	1298	1303
20427278	Golgi	Location	GO:0005794 golgi apparatus	abs	1401	1406
22253225	Golgi	Location	GO:0005794	abs	1321	1326
18769150	Golgi	Location	GO:0005794	abs	867	872
20124190	Golgi apparatus	Location	GO:0005794	abs	590	605
17726031	endoplasmic reticulum membranes	Location	GO:0005789	abs	587	618
17726031	lumen	Location	GO:0005788	abs	654	659
12612081	endoplasmic reticulum	Location	GO:0005783 endoplasmic reticulum	abs	69	90
19054390	ER	Location	GO:0005783 endoplasmic reticulum	title	44	46
19054390	ER	Location	GO:0005783 endoplasmic reticulum	abs	99	101
19054390	ER	Location	GO:0005783 endoplasmic reticulum	abs	288	290
19054390	ER	Location	GO:0005783 endoplasmic reticulum	abs	762	764
19054390	ER	Location	GO:0005783 endoplasmic reticulum	abs	825	827
17726031	endoplasmic reticulum	Location	GO:0005783 endoplasmic reticulum	title	3	24
20829347	Endoplasmic reticulum	Location	GO:0005783	title	0	21
20829347	Endoplasmic reticulum	Location	GO:0005783	abs	0	21
20829347	ER	Location	GO:0005783	abs	23	25
20829347	ER	Location	GO:0005783	abs	88	90
20829347	ER	Location	GO:0005783	abs	328	330
20829347	ER	Location	GO:0005783	abs	507	509
20829347	ER	Location	GO:0005783	abs	663	665
20829347	ER	Location	GO:0005783	abs	795	797
20829347	ER	Location	GO:0005783	abs	919	921
20829347	ER	Location	GO:0005783	abs	1116	1118
20829347	ER	Location	GO:0005783	abs	1540	1542
19054390	endoplasmic reticulum	Location	GO:0005783	abs	76	97
17289661	endoplasmic reticulum	Location	GO:0005783	abs	1144	1165
15606766	endoplasmic reticulum	Location	GO:0005783	abs	1039	1060
12417726	peroxisomal membrane	Location	GO:0005778 peroxisome membrane	abs	10	30
12417726	peroxisomal	Location	GO:0005777 peroxisome	abs	1198	1209
12417726	peroxisome	Location	GO:0005777	title	27	37
12417726	peroxisome	Location	GO:0005777	title	165	175
12417726	peroxisome	Location	GO:0005777	abs	48	58
12417726	peroxisome	Location	GO:0005777	abs	283	293
12417726	peroxisome	Location	GO:0005777	abs	338	348
12417726	peroxisome	Location	GO:0005777	abs	425	435
12417726	peroxisome	Location	GO:0005777	abs	504	514
12417726	peroxisome	Location	GO:0005777	abs	893	903
12417726	peroxisome	Location	GO:0005777	abs	1025	1035
23169667	vacuolar membrane	Location	GO:0005774 vacuole membrane	abs	479	496
15377779	tonoplast	Location	GO:0005774 vacuole membrane	abs	1112	1121
19832944	tonoplast	Location	GO:0005774 vacuole membrane	abs	713	722
22253225	tonoplast	Location	GO:0005774 vacuole membrane	title	14	23
22253225	tonoplast	Location	GO:0005774 vacuole membrane	title	40	49
22253225	tonoplast	Location	GO:0005774 vacuole membrane	abs	262	271
22253225	tonoplast	Location	GO:0005774 vacuole membrane	abs	363	372
22253225	tonoplast	Location	GO:0005774 vacuole membrane	abs	574	583
22253225	tonoplast	Location	GO:0005774 vacuole membrane	abs	742	751
22253225	tonoplast	Location	GO:0005774 vacuole membrane	abs	880	889
22253225	tonoplast	Location	GO:0005774 vacuole membrane	abs	1059	1068
22253225	tonoplast	Location	GO:0005774 vacuole membrane	abs	1225	1234
22253225	tonoplast	Location	GO:0005774 vacuole membrane	abs	1400	1409
11950973	vacuolar membrane	Location	GO:0005774 vacuole membrane	abs	248	265
15572352	GO:0005773olar membrane	Location	GO:0005774 vacuole membrane	title	49	66
15572352	vacuolar membrane	Location	GO:0005774 vacuole membrane	abs	259	276
15572352	vacuolar membrane	Location	GO:0005774 vacuole membrane	abs	659	676
15572352	vacuolar membrane	Location	GO:0005774 vacuole membrane	abs	760	777
22253225	Tonoplast	Location	GO:0005774	abs	107	116
11950973	vacuolar membranes	Location	GO:0005774	abs	787	805
8846782	membrane	Location	GO:0005774	abs	340	348
10207082	vacuole	Location	GO:0005773 vacuole	abs	812	819
10207082	vacuole	Location	GO:0005773 vacuole	abs	895	902
23169667	vacuole	Location	GO:0005773 vacuole	abs	845	852
23169667	vacuolar	Location	GO:0005773 vacuole	abs	1241	1249
15377779	vacuolar	Location	GO:0005773 vacuole	abs	1197	1205
22253225	vacuolar	Location	GO:0005773 vacuole	abs	1091	1099
15572352	vacuoles	Location	GO:0005773 vacuole	abs	135	143
10207082	vacuolar	Location	GO:0005773	abs	983	991
10207082	vacuolar	Location	GO:0005773	abs	1279	1287
10837477	vacuole	Location	GO:0005773	title	93	100
10837477	vacuole	Location	GO:0005773	abs	75	82
22253225	Vacuoles	Location	GO:0005773	abs	0	8
11950973	vacuolar	Location	GO:0005773	abs	921	929
11950973	vacuolar	Location	GO:0005773	abs	1161	1169
8846782	vacuolar	Location	GO:0005773	title	34	42
8846782	vacuole	Location	GO:0005773	abs	402	409
8846782	vacuolar surface	Location	GO:0005773	abs	911	927
8846782	vacuolar	Location	GO:0005773	abs	1056	1064
8846782	vacuolar	Location	GO:0005773	abs	1146	1154
15572352	vacuole	Location	GO:0005773	abs	966	973
18769150	MVB	Location	GO:0005771	abs	1177	1180
10207082	endosome	Location	GO:0005768 endosome	abs	759	767
14602072	endosomes	Location	GO:0005768 endosome	abs	356	365
14602072	endosomes	Location	GO:0005768 endosome	abs	458	467
14602072	Endosomal	Location	GO:0005768 endosome	abs	469	478
18088316	endosomes	Location	GO:0005768 endosome	abs	1156	1165
20427278	endosomes	Location	GO:0005768 endosome	abs	776	785
18769150	endosomal	Location	GO:0005768 endosome	abs	363	372
18769150	endosomes	Location	GO:0005768 endosome	abs	498	507
18769150	endosomes	Location	GO:0005768 endosome	abs	751	760
18769150	endosome	Location	GO:0005768 endosome	abs	876	884
18769150	endosomal	Location	GO:0005768 endosome	abs	916	925
18769150	Endosomal	Location	GO:0005768	abs	509	518
23169667	lysosomal	Location	GO:0005764 lysosome	title	32	41
23169667	lysosomal	Location	GO:0005764 lysosome	abs	16	25
23169667	lysosomal	Location	GO:0005764 lysosome	abs	1231	1240
17081065	lysosome	Location	GO:0005764 lysosome	abs	1278	1286
17081065	lysosome	Location	GO:0005764 lysosome	abs	1409	1417
14602072	lysosomal	Location	GO:0005764 lysosome	abs	80	89
14602072	lysosomal	Location	GO:0005764 lysosome	abs	151	160
23169667	lysosomes	Location	GO:0005764	abs	666	675
16788062	mitochondrial matrix	Location	GO:0005759 mitochondrion matrix	abs	59	79
9346891	mitochondrial matrix	Location	GO:0005759	abs	491	511
11502169	intermembrane	Location	GO:0005758	abs	385	398
17882260	mitochondrial inner membrane	Location	GO:0005743 mitochondrion inner membrane	abs	156	184
11038182	mitochondrial outer membrane	Location	GO:0005741 mitochondrion outer membrane	abs	95	123
11038182	mitochondrial outer membrane	Location	GO:0005741 mitochondrion outer membrane	abs	636	664
16689936	Integral membrane	Location	GO:0005741	title	0	17
16689936	mitochondrial outer membrane	Location	GO:0005741	title	34	62
16689936	integral outer membrane	Location	GO:0005741	abs	73	96
16689936	membrane	Location	GO:0005741	abs	169	177
16689936	outer membrane	Location	GO:0005741	abs	205	219
16689936	membrane	Location	GO:0005741	abs	314	322
16689936	outer membrane	Location	GO:0005741	abs	639	653
16689936	outer membrane	Location	GO:0005741	abs	1119	1133
16689936	outer mitochondrial membrane	Location	GO:0005741	abs	1235	1263
16689936	outer membrane	Location	GO:0005741	abs	1295	1309
11038182	membrane	Location	GO:0005741	abs	174	182
205532	mitochondria	Location	GO:0005739 mitochondrion	abs	685	697
9346891	mitochondria	Location	GO:0005739 mitochondrion	title	113	125
9346891	mitochondria	Location	GO:0005739 mitochondrion	abs	110	122
9346891	mitochondria	Location	GO:0005739 mitochondrion	abs	343	355
9346891	mitochondria	Location	GO:0005739 mitochondrion	abs	984	996
17882260	mitochondria	Location	GO:0005739 mitochondrion	abs	52	64
12167088	mitochondria	Location	GO:0005739 mitochondrion	title	87	99
12167088	mitochondria	Location	GO:0005739 mitochondrion	abs	925	937
15606766	mitochondria	Location	GO:0005739 mitochondrion	abs	740	752
11038182	mitochondrial	Location	GO:0005739 mitochondrion	title	95	108
11038182	mitochondrial	Location	GO:0005739 mitochondrion	abs	266	279
11038182	mitochondrial	Location	GO:0005739 mitochondrion	abs	305	318
11038182	mitochondrial	Location	GO:0005739 mitochondrion	abs	523	536
11038182	mitochondrial	Location	GO:0005739 mitochondrion	abs	847	860
11038182	mitochondria	Location	GO:0005739 mitochondrion	abs	919	931
11038182	mitochondrial	Location	GO:0005739 mitochondrion	abs	1238	1251
11502169	mitochondrial	Location	GO:0005739 mitochondrion	title	6	19
11502169	mitochondrial	Location	GO:0005739 mitochondrion	abs	20	33
20124190	mitochondria	Location	GO:0005739 mitochondrion	abs	1428	1440
16788062	mitochondrial	Location	GO:0005739 mitochondrion	title	59	72
16788062	mitochondrial	Location	GO:0005739 mitochondrion	abs	170	183
14576278	mitochondria	Location	GO:0005739	title	41	53
14576278	mitochondria	Location	GO:0005739	abs	92	104
14576278	mitochondria	Location	GO:0005739	abs	140	152
14576278	mitochondria	Location	GO:0005739	abs	324	336
14576278	mitochondria	Location	GO:0005739	abs	479	491
14576278	mitochondrial	Location	GO:0005739	abs	534	547
14576278	mitochondrial	Location	GO:0005739	abs	670	683
14576278	mitochondrial	Location	GO:0005739	abs	763	776
14576278	mitochondrial	Location	GO:0005739	abs	845	858
14576278	mitochondria	Location	GO:0005739	abs	863	875
14576278	mitochondrial	Location	GO:0005739	abs	925	938
16689936	Mitochondria	Location	GO:0005739	abs	0	12
16689936	mitochondria	Location	GO:0005739	abs	231	243
16689936	mitochondrial	Location	GO:0005739	abs	338	351
23169667	mitochondrial	Location	GO:0005739	abs	1444	1457
9346891	mitochondrial	Location	GO:0005739	abs	670	683
17882260	mitochondrial	Location	GO:0005739	abs	205	218
17882260	mitochondrial	Location	GO:0005739	abs	1011	1024
11038182	Mitochondrial	Location	GO:0005739	abs	0	13
20124190	mitochondrial	Location	GO:0005739	abs	1604	1617
12612081	cytoplasm	Location	GO:0005737 cytoplasm	abs	651	660
15072822	cytoplasmic	Location	GO:0005737 cytoplasm	abs	316	327
10644992	cytoplasm	Location	GO:0005737 cytoplasm	abs	617	626
10072396	cytoplasm	Location	GO:0005737 cytoplasm	abs	234	243
10072396	cytoplasm	Location	GO:0005737 cytoplasm	abs	817	826
19832944	cytoplasm	Location	GO:0005737 cytoplasm	abs	740	749
15342390	cytoplasmic	Location	GO:0005737 cytoplasm	title	73	84
15342390	cytoplasmic	Location	GO:0005737 cytoplasm	abs	1193	1204
15342390	cytoplasmic	Location	GO:0005737 cytoplasm	abs	1679	1690
10207082	cytoplasmic	Location	GO:0005737	abs	904	915
10207082	cytoplasmic	Location	GO:0005737	abs	1212	1223
12482924	cytoplasmic	Location	GO:0005737	abs	634	645
12612081	cytoplasmic	Location	GO:0005737	abs	252	263
10072396	cytoplasmic	Location	GO:0005737	title	58	69
10072396	cytoplasmic	Location	GO:0005737	abs	832	843
10072396	cytoplasmic	Location	GO:0005737	abs	1052	1063
10837477	cytoplasm	Location	GO:0005737	title	80	89
10837477	cytoplasm	Location	GO:0005737	abs	62	71
15574332	nucleoli	Location	GO:0005730 nucleolus	title	66	74
15574332	nucleoli	Location	GO:0005730 nucleolus	abs	577	585
11565753	nucleolar	Location	GO:0005730 nucleolus	abs	460	469
12429849	nucleolus	Location	GO:0005730	title	39	48
12429849	nucleolus	Location	GO:0005730	abs	34	43
12429849	nucleoli	Location	GO:0005730	abs	340	348
12429849	nucleolar	Location	GO:0005730	abs	422	431
12429849	nucleolar	Location	GO:0005730	abs	567	576
12429849	nucleoli	Location	GO:0005730	abs	698	706
12429849	nucleoli	Location	GO:0005730	abs	1005	1013
12429849	nucleoli	Location	GO:0005730	abs	1052	1060
12697820	chromosome	Location	GO:0005694 chromosome	title	83	93
12697820	chromosome	Location	GO:0005694 chromosome	abs	336	346
12697820	chromosomal	Location	GO:0005694 chromosome	abs	765	776
12697820	chromosome	Location	GO:0005694 chromosome	abs	1214	1224
18663142	chromosomes	Location	GO:0005694 chromosome	abs	94	105
18663142	chromosomes	Location	GO:0005694 chromosome	abs	320	331
18663142	chromosome	Location	GO:0005694 chromosome	abs	395	405
18663142	chromosomes	Location	GO:0005694 chromosome	abs	614	625
18663142	chromosomes	Location	GO:0005694 chromosome	abs	735	746
18663142	chromosome	Location	GO:0005694 chromosome	abs	754	764
18663142	chromosome	Location	GO:0005694 chromosome	abs	872	882
15775980	heterochromatic	Location	GO:0005694 chromosome	title	27	42
15775980	heterochromatic	Location	GO:0005694 chromosome	abs	51	66
15775980	heterochromatic	Location	GO:0005694 chromosome	abs	284	299
15775980	heterochromatic	Location	GO:0005694 chromosome	abs	1284	1299
20023648	chromosomes	Location	GO:0005694 chromosome	title	80	91
20023648	chromosomes	Location	GO:0005694 chromosome	abs	384	395
20023648	chromosomes	Location	GO:0005694 chromosome	abs	1304	1315
20008104	chromocenters	Location	GO:0005694 chromosome	abs	822	835
11481323	chromosome	Location	GO:0005694	abs	323	333
12697820	chromosomes	Location	GO:0005694	abs	28	39
12697820	chromosomes	Location	GO:0005694	abs	986	997
12697820	nucleosomes	Location	GO:0005694	abs	1163	1174
15775980	heterochromatin	Location	GO:0005694	abs	475	490
10644992	chromosomal	Location	GO:0005694	abs	694	705
14562095	chromosomally	Location	GO:0005694	abs	257	270
12794138	chromosome	Location	GO:0005694	abs	72	82
14654843	chromosomes	Location	GO:0005694	abs	300	311
11161714	chromosome	Location	GO:0005694	abs	753	763
16541025	chromosome	Location	GO:0005694	abs	117	127
16541025	chromosomes	Location	GO:0005694	abs	247	258
16541025	chromosomes	Location	GO:0005694	abs	1086	1097
9290212	chromosome	Location	GO:0005694	title	65	75
9290212	chromosome	Location	GO:0005694	abs	52	62
9290212	chromosome	Location	GO:0005694	abs	231	241
9290212	chromosome	Location	GO:0005694	abs	297	307
9290212	chromosomal	Location	GO:0005694	abs	418	429
9290212	chromosomal	Location	GO:0005694	abs	496	507
9290212	chromosomal	Location	GO:0005694	abs	544	555
9290212	chromosomal	Location	GO:0005694	abs	622	633
9290212	chromosome	Location	GO:0005694	abs	1016	1026
9290212	chromosomal	Location	GO:0005694	abs	1400	1411
20008104	chromosome	Location	GO:0005694	title	14	24
20008104	chromosome	Location	GO:0005694	abs	886	896
18660802	nuclear pores	Location	GO:0005643	abs	472	485
18660802	nuclear envelope	Location	GO:0005635	abs	410	426
15574332	intranuclear	Location	GO:0005634 nucleus	abs	21	33
20829347	nuclear	Location	GO:0005634 nucleus	title	73	80
20829347	nuclear	Location	GO:0005634 nucleus	abs	376	383
20829347	nuclear	Location	GO:0005634 nucleus	abs	592	599
21282530	subnuclear	Location	GO:0005634 nucleus	abs	1817	1827
18182439	nucleus	Location	GO:0005634 nucleus	abs	884	891
16628192	nuclear	Location	GO:0005634 nucleus	abs	612	619
12612081	nuclear	Location	GO:0005634 nucleus	abs	125	132
22899009	nuclear	Location	GO:0005634 nucleus	abs	543	550
10072396	nuclear	Location	GO:0005634 nucleus	title	46	53
10072396	nuclear	Location	GO:0005634 nucleus	abs	573	580
10072396	nuclear	Location	GO:0005634 nucleus	abs	794	801
10072396	nuclear	Location	GO:0005634 nucleus	abs	926	933
10072396	nuclear	Location	GO:0005634 nucleus	abs	1016	1023
10072396	nuclear	Location	GO:0005634 nucleus	abs	1222	1229
19832944	nucleus	Location	GO:0005634 nucleus	abs	754	761
15342390	nuclear	Location	GO:0005634 nucleus	abs	1101	1108
15342390	nuclear	Location	GO:0005634 nucleus	abs	1209	1216
15342390	nuclear	Location	GO:0005634 nucleus	abs	1663	1670
7689721	nucleus	Location	GO:0005634 nucleus	abs	1208	1215
17289661	nucleus	Location	GO:0005634 nucleus	abs	357	364
16918702	nuclei	Location	GO:0005634 nucleus	abs	578	584
16918702	nuclei	Location	GO:0005634 nucleus	abs	697	703
18660802	nuclear	Location	GO:0005634 nucleus	abs	662	669
18660802	nuclear	Location	GO:0005634 nucleus	abs	758	765
16443219	nuclear	Location	GO:0005634 nucleus	abs	267	274
16443219	nuclear	Location	GO:0005634 nucleus	abs	866	873
16443219	nuclear	Location	GO:0005634 nucleus	abs	1284	1291
15574332	nucleus	Location	GO:0005634	abs	440	447
15574332	nucleus	Location	GO:0005634	abs	948	955
15143214	nuclear	Location	GO:0005634	abs	114	121
12612081	nucleus	Location	GO:0005634	abs	178	185
10072396	nucleus	Location	GO:0005634	abs	222	229
10072396	Nuclear	Location	GO:0005634	abs	640	647
15342390	Nuclear	Location	GO:0005634	abs	1231	1238
17289661	nuclear	Location	GO:0005634	abs	723	730
17921316	nuclear	Location	GO:0005634	abs	778	785
16443219	Nuclear	Location	GO:0005634	title	0	7
16443219	nucleus	Location	GO:0005634	abs	585	592
15606766	nuclear	Location	GO:0005634	abs	697	704
12429849	nuclear	Location	GO:0005634	abs	157	164
11038182	nuclear	Location	GO:0005634	abs	239	246
9613572	cell wall	Location	GO:0005618 cell wall	title	59	68
9613572	cell wall	Location	GO:0005618 cell wall	abs	699	708
9613572	cell wall	Location	GO:0005618 cell wall	abs	780	789
9613572	cell wall	Location	GO:0005618 cell wall	abs	1110	1119
9613572	cell wall	Location	GO:0005618 cell wall	abs	1203	1212
9613572	cell wall	Location	GO:0005618 cell wall	abs	1394	1403
9188482	cell wall	Location	GO:0005618	title	96	105
9188482	cell walls	Location	GO:0005618	abs	28	38
9188482	cell wall	Location	GO:0005618	abs	1166	1175
9188482	cell wall	Location	GO:0005618	abs	1411	1420
22984069	cell wall	Location	GO:0005618	title	14	23
22984069	cell wall	Location	GO:0005618	abs	25	34
22984069	cell wall	Location	GO:0005618	abs	129	138
22984069	cell walls	Location	GO:0005618	abs	446	456
22984069	cell walls	Location	GO:0005618	abs	795	805
22984069	cell wall	Location	GO:0005618	abs	886	895
23543752	cell wall	Location	GO:0005618	abs	826	835
20124190	cell wall	Location	GO:0005618	abs	1695	1704
12482924	extracellular matrix	Location	GO:0005578 extracellular matrix	abs	116	136
10095065	secreted	Location	GO:0005576 secreted	title	67	75
10095065	secreted	Location	GO:0005576 secreted	abs	966	974
15788404	secreted	Location	GO:0005576 secreted	abs	92	100
9613572	secretion	Location	GO:0005576	abs	298	307
9613572	secretion	Location	GO:0005576	abs	566	575
10095065	extracellular	Location	GO:0005576	abs	813	826
19832944	extracellular	Location	GO:0005576	abs	1162	1175
23543752	secretory	Location	GO:0005576	abs	1025	1034
17289661	secretory	Location	GO:0005576	abs	1122	1131
20427278	secretion	Location	GO:0005576	title	96	105
20427278	secretion	Location	GO:0005576	abs	988	997
15606766	secretion	Location	GO:0005576	title	17	26
15606766	secretion	Location	GO:0005576	abs	395	404
15606766	secretory	Location	GO:0005576	abs	989	998
18769150	secretion	Location	GO:0005576	abs	1252	1261
9290212	telomere	Location	GO:0000781	abs	381	389
12697820	kinetochore	Location	GO:0000777	title	59	70
12697820	kinetochore	Location	GO:0000777	abs	53	64
12697820	kinetochore	Location	GO:0000777	abs	321	332
12697820	kinetochore	Location	GO:0000777	abs	515	526
16541025	kinetochores	Location	GO:0000777	abs	316	328
7542657	kinetochores	Location	GO:0000777	title	62	74
7542657	kinetochore	Location	GO:0000777	abs	43	54
7542657	prekinetochore	Location	GO:0000777	abs	598	612
7542657	kinetochores	Location	GO:0000777	abs	772	784
12697820	centromeric	Location	GO:0000775 centromere	abs	112	123
12697820	centromeric	Location	GO:0000775 centromere	abs	559	570
12697820	centromeric	Location	GO:0000775 centromere	abs	673	684
12697820	centromeric	Location	GO:0000775 centromere	abs	729	740
12697820	centromeric	Location	GO:0000775 centromere	abs	888	899
12697820	centromeric	Location	GO:0000775 centromere	abs	1032	1043
12697820	centromeric	Location	GO:0000775 centromere	abs	1138	1149
16541025	centromeres	Location	GO:0000775 centromere	abs	93	104
16541025	centromeres	Location	GO:0000775 centromere	abs	611	622
16541025	centromeres	Location	GO:0000775 centromere	abs	840	851
16541025	centromeres	Location	GO:0000775 centromere	abs	988	999
12697820	centromere	Location	GO:0000775	abs	745	755
12697820	centromere	Location	GO:0000775	abs	904	914
16541025	centromeric	Location	GO:0000775	abs	264	275
16541025	centromeric	Location	GO:0000775	abs	643	654
16541025	centromeric	Location	GO:0000775	abs	1049	1060
7542657	centromeres	Location	GO:0000775	abs	705	716
23345592	Golgi membranes	Location	GO:0000139 golgi apparatus membrane	abs	202	217
18182439	Golgi membranes	Location	GO:0000139	abs	84	99
19054390	Emp24p	Protein	E7Q3M8	abs	809	815
10207082	ste2-3	Protein	D6VTK4, P06783	abs	160	166
10207082	ste2-3	Protein	D6VTK4, P06783	abs	536	542
18182439	GC2	Protein	B0F9L7	abs	346	349
18182439	GC6	Protein	B0F9L4	abs	648	651
18182439	GC6	Protein	B0F9L4	abs	748	751
10095065	hCLCA1	Protein	A8K7I4	abs	151	157
18088316	Botrytis cinerea	Organism	40559	abs	1640	1656
12177201	rat	Organism	10116	abs	1359	1362
16918702	rat	Organism	10116	abs	274	277
11481323	murine	Organism	10090	abs	964	970
11481323	murine	Organism	10090	abs	1144	1150
14701804	Murine	Organism	10090	abs	0	6
15143214	mice	Organism	10090	abs	662	666
12612081	murine	Organism	10090	abs	884	890
10095065	murine	Organism	10090	abs	119	125
12794138	mouse	Organism	10090	abs	288	293
17081065	mouse	Organism	10090	abs	840	845
12417726	mouse	Organism	10090	abs	206	211
12417726	mice	Organism	10090	abs	595	599
12417726	mice	Organism	10090	abs	876	880
7689721	murine	Organism	10090	abs	435	441
15788404	mice	Organism	10090	abs	1696	1700
20008104	mouse	Organism	10090	abs	756	761
16263347	rabbit	Organism	9986	abs	729	735
10095065	bovine	Organism	9913	abs	87	93
15574332	human	Organism	9606	abs	102	107
11481323	human	Organism	9606	title	57	62
11481323	human	Organism	9606	abs	256	261
11481323	human	Organism	9606	abs	954	959
11481323	human	Organism	9606	abs	1205	1210
11481323	human	Organism	9606	abs	1278	1283
19628819	human	Organism	9606	title	16	21
19628819	human	Organism	9606	abs	226	231
20829347	human	Organism	9606	abs	450	455
20829347	human	Organism	9606	abs	1225	1230
20829347	human	Organism	9606	abs	1591	1596
18663142	human	Organism	9606	title	44	49
18663142	human	Organism	9606	abs	512	517
18663142	human	Organism	9606	abs	815	820
18305173	human	Organism	9606	title	45	50
18305173	human	Organism	9606	abs	204	209
18305173	human	Organism	9606	abs	825	830
14701804	human	Organism	9606	title	11	16
14701804	human	Organism	9606	abs	147	152
14701804	human	Organism	9606	abs	425	430
18182439	human	Organism	9606	abs	433	438
18182439	human	Organism	9606	abs	576	581
18182439	human	Organism	9606	abs	634	639
18182439	human	Organism	9606	abs	673	678
16628192	human	Organism	9606	abs	88	93
12612081	human	Organism	9606	abs	4	9
10095065	human	Organism	9606	title	90	95
10095065	human	Organism	9606	abs	144	149
10095065	human	Organism	9606	abs	268	273
10095065	human	Organism	9606	abs	330	335
10095065	human	Organism	9606	abs	879	884
15072822	human	Organism	9606	abs	207	212
22899009	human	Organism	9606	abs	19	24
22899009	human	Organism	9606	abs	903	908
12177201	human	Organism	9606	abs	578	583
16595633	human	Organism	9606	abs	712	717
16595633	human	Organism	9606	abs	777	782
8035792	human	Organism	9606	title	29	34
8035792	human	Organism	9606	abs	190	195
8035792	human	Organism	9606	abs	536	541
12794138	human	Organism	9606	abs	298	303
12794138	human	Organism	9606	abs	481	486
16874308	human	Organism	9606	abs	79	84
